per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
753,5,0,3,1,0,15
753,5,2,0,1,0,93.5
753,5,0,2,1,0,5
753,5,1,0,1,0,135.2
753,5,0,1,1,0,5
753,6,3,0,1,0,702.4
753,6,0,3,1,0,6
753,6,3,0,1,1,704
753,6,2,0,1,0,741.9
753,6,0,2,1,0,3
753,6,2,0,1,1,720
753,6,1,0,1,0,1457.2
753,6,0,1,1,0,3
753,6,1,0,1,1,1437
752,7,3,0,1,1,354
752,7,0,3,1,1,15
752,7,2,0,1,1,952
752,7,0,2,1,1,4
752,7,1,0,1,1,1312
752,7,0,1,1,1,6
752,1,3,0,1,1,730
752,1,2,0,1,1,1065
752,1,1,0,1,1,1837
752,4,3,0,1,1,470
752,4,0,3,1,1,14
752,4,2,0,1,1,1099
752,4,0,2,1,1,4
752,4,1,0,1,1,1576
752,4,0,1,1,1,5
752,3,3,0,1,0,106.3
752,3,0,3,1,0,10
752,3,3,0,1,1,109
752,3,2,0,1,0,149
752,3,0,2,1,0,7
752,3,2,0,1,1,149
752,3,1,0,1,0,258.1
752,3,0,1,1,0,6
752,3,1,0,1,1,261
752,8,3,0,1,0,34
752,8,0,3,1,0,15
752,8,2,0,1,0,83
752,8,0,2,1,0,4
752,8,1,0,1,0,117.6
752,8,0,1,1,0,6
752,2,3,0,1,0,58.7
752,2,2,0,1,0,94.2
752,2,1,0,1,0,156.8
752,5,3,0,1,0,41.4
752,5,0,3,1,0,14
752,5,2,0,1,0,98
752,5,0,2,1,0,4
752,5,1,0,1,0,140
752,5,0,1,1,0,5
752,6,3,0,1,0,685.7
752,6,0,3,1,0,6
752,6,3,0,1,1,689
752,6,2,0,1,0,729.3
752,6,0,2,1,0,3
752,6,2,0,1,1,710
752,6,1,0,1,0,1427.7
752,6,0,1,1,0,3
752,6,1,0,1,1,1412
751,7,3,0,1,1,400
751,7,0,3,1,1,15
751,7,2,0,1,1,948
751,7,0,2,1,1,5
751,7,1,0,1,1,1361
751,7,0,1,1,1,6
751,1,3,0,1,1,507
751,1,2,0,1,1,1057
751,1,1,0,1,1,1618
751,4,3,0,1,1,446
751,4,0,3,1,1,15
751,4,2,0,1,1,1136
751,4,0,2,1,1,5
751,4,1,0,1,1,1593
751,4,0,1,1,1,5
751,3,3,0,1,0,96
751,3,0,3,1,0,9
751,3,3,0,1,1,99
751,3,2,0,1,0,148.5
751,3,0,2,1,0,6
751,3,2,0,1,1,149
751,3,1,0,1,0,247.2
751,3,0,1,1,0,6
751,3,1,0,1,1,251
751,8,3,0,1,0,41.5
751,8,0,3,1,0,15
751,8,2,0,1,0,78.5
751,8,0,2,1,0,5
751,8,1,0,1,0,121.4
751,8,0,1,1,0,6
751,2,3,0,1,0,43.9
751,2,2,0,1,0,92.6
751,2,1,0,1,0,141.1
751,5,3,0,1,0,38.3
751,5,0,3,1,0,15
751,5,2,0,1,0,104.6
751,5,0,2,1,0,5
751,5,1,0,1,0,143.9
751,5,0,1,1,0,5
751,6,3,0,1,0,677.6
751,6,0,3,1,0,6
751,6,3,0,1,1,679
751,6,2,0,1,0,714.2
751,6,0,2,1,0,3
751,6,2,0,1,1,695
751,6,1,0,1,0,1405.1
751,6,0,1,1,0,3
751,6,1,0,1,1,1387
750,7,3,0,1,1,374
750,7,0,3,1,1,14
750,7,2,0,1,1,917
750,7,0,2,1,1,5
750,7,1,0,1,1,1298
750,7,0,1,1,1,5
750,1,3,0,1,1,515
750,1,2,0,1,1,1081
750,1,1,0,1,1,1644
750,4,3,0,1,1,477
750,4,0,3,1,1,16
750,4,2,0,1,1,1173
750,4,0,2,1,1,4
750,4,1,0,1,1,1661
750,4,0,1,1,1,5
750,3,3,0,1,0,96.2
750,3,0,3,1,0,9
750,3,3,0,1,1,95
750,3,2,0,1,0,155.5
750,3,0,2,1,0,6
750,3,2,0,1,1,149
750,3,1,0,1,0,254.4
750,3,0,1,1,0,6
750,3,1,0,1,1,247
750,8,3,0,1,0,34.4
750,8,0,3,1,0,14
750,8,2,0,1,0,80.9
750,8,0,2,1,0,5
750,8,1,0,1,0,115.9
750,8,0,1,1,0,5
750,2,3,0,1,0,46.3
750,2,2,0,1,0,105.8
750,2,1,0,1,0,156.8
750,5,3,0,1,0,41.7
750,5,0,3,1,0,16
750,5,2,0,1,0,111.6
750,5,0,2,1,0,4
750,5,1,0,1,0,154.3
750,5,0,1,1,0,5
750,6,3,0,1,0,681.2
750,6,0,3,1,0,6
750,6,3,0,1,1,679
750,6,2,0,1,0,687.6
750,6,0,2,1,0,3
750,6,2,0,1,1,680
750,6,1,0,1,0,1382.3
750,6,0,1,1,0,3
750,6,1,0,1,1,1372
749,7,3,0,1,1,374
749,7,0,3,1,1,13
749,7,2,0,1,1,958
749,7,0,2,1,1,5
749,7,1,0,1,1,1337
749,7,0,1,1,1,5
749,1,3,0,1,1,503
749,1,2,0,1,1,1118
749,1,1,0,1,1,1680
749,4,3,0,1,1,482
749,4,0,3,1,1,17
749,4,2,0,1,1,1109
749,4,0,2,1,1,5
749,4,1,0,1,1,1600
749,4,0,1,1,1,5
749,3,3,0,1,0,98.1
749,3,0,3,1,0,10
749,3,3,0,1,1,99
749,3,2,0,1,0,149.7
749,3,0,2,1,0,6
749,3,2,0,1,1,146
749,3,1,0,1,0,250.5
749,3,0,1,1,0,6
749,3,1,0,1,1,248
749,8,3,0,1,0,31.4
749,8,0,3,1,0,13
749,8,2,0,1,0,80.3
749,8,0,2,1,0,5
749,8,1,0,1,0,112
749,8,0,1,1,0,5
749,2,3,0,1,0,40.1
749,2,2,0,1,0,99.7
749,2,1,0,1,0,144.5
749,5,3,0,1,0,44.3
749,5,0,3,1,0,17
749,5,2,0,1,0,100.5
749,5,0,2,1,0,5
749,5,1,0,1,0,145.7
749,5,0,1,1,0,5
749,6,3,0,1,0,672.1
749,6,0,3,1,0,5
749,6,3,0,1,1,666
749,6,2,0,1,0,657.9
749,6,0,2,1,0,3
749,6,2,0,1,1,659
749,6,1,0,1,0,1343.1
749,6,0,1,1,0,3
749,6,1,0,1,1,1338
748,7,3,0,1,1,431
748,7,0,3,1,1,13
748,7,2,0,1,1,1004
748,7,0,2,1,1,5
748,7,1,0,1,1,1438
748,7,0,1,1,1,5
748,1,3,0,1,1,533
748,1,2,0,1,1,1130
748,1,1,0,1,1,1714
748,4,3,0,1,1,427
748,4,0,3,1,1,17
748,4,2,0,1,1,1043
748,4,0,2,1,1,4
748,4,1,0,1,1,1484
748,4,0,1,1,1,5
748,3,3,0,1,0,102
748,3,0,3,1,0,10
748,3,3,0,1,1,101
748,3,2,0,1,0,148.5
748,3,0,2,1,0,6
748,3,2,0,1,1,140
748,3,1,0,1,0,253
748,3,0,1,1,0,6
748,3,1,0,1,1,243
748,8,3,0,1,0,33.3
748,8,0,3,1,0,13
748,8,2,0,1,0,78.9
748,8,0,2,1,0,5
748,8,1,0,1,0,112.4
748,8,0,1,1,0,5
748,2,3,0,1,0,47.7
748,2,2,0,1,0,108.4
748,2,1,0,1,0,160.6
748,5,3,0,1,0,37
748,5,0,3,1,0,17
748,5,2,0,1,0,97.2
748,5,0,2,1,0,4
748,5,1,0,1,0,135.5
748,5,0,1,1,0,5
748,6,3,0,1,0,665.5
748,6,0,3,1,0,5
748,6,3,0,1,1,662
748,6,2,0,1,0,636.9
748,6,0,2,1,0,3
748,6,2,0,1,1,645
748,6,1,0,1,0,1315.5
748,6,0,1,1,0,3
748,6,1,0,1,1,1320
747,7,3,0,1,1,449
747,7,0,3,1,1,13
747,7,2,0,1,1,1004
747,7,0,2,1,1,5
747,7,1,0,1,1,1459
747,7,0,1,1,1,5
747,1,3,0,1,1,505
747,1,2,0,1,1,1168
747,1,1,0,1,1,1731
747,4,3,0,1,1,451
747,4,0,3,1,1,16
747,4,2,0,1,1,1227
747,4,0,2,1,1,4
747,4,1,0,1,1,1700
747,4,0,1,1,1,5
747,3,3,0,1,0,98.2
747,3,0,3,1,0,10
747,3,3,0,1,1,96
747,3,2,0,1,0,135.9
747,3,0,2,1,0,6
747,3,2,0,1,1,132
747,3,1,0,1,0,236.3
747,3,0,1,1,0,7
747,3,1,0,1,1,230
747,8,3,0,1,0,36.1
747,8,0,3,1,0,13
747,8,2,0,1,0,83.9
747,8,0,2,1,0,5
747,8,1,0,1,0,120.5
747,8,0,1,1,0,5
747,2,3,0,1,0,43.7
747,2,2,0,1,0,111.3
747,2,1,0,1,0,160.3
747,5,3,0,1,0,36
747,5,0,3,1,0,16
747,5,2,0,1,0,102.8
747,5,0,2,1,0,4
747,5,1,0,1,0,140.6
747,5,0,1,1,0,5
747,6,3,0,1,0,658.9
747,6,0,3,1,0,5
747,6,3,0,1,1,658
747,6,2,0,1,0,619
747,6,0,2,1,0,3
747,6,2,0,1,1,638
747,6,1,0,1,0,1289.9
747,6,0,1,1,0,3
747,6,1,0,1,1,1308
746,7,3,0,1,1,331
746,7,0,3,1,1,12
746,7,2,0,1,1,981
746,7,0,2,1,1,5
746,7,1,0,1,1,1322
746,7,0,1,1,1,5
746,1,3,0,1,1,533
746,1,2,0,1,1,1118
746,1,1,0,1,1,1700
746,4,3,0,1,1,359
746,4,0,3,1,1,17
746,4,2,0,1,1,1050
746,4,0,2,1,1,4
746,4,1,0,1,1,1422
746,4,0,1,1,1,5
746,3,3,0,1,0,93.6
746,3,0,3,1,0,10
746,3,3,0,1,1,93
746,3,2,0,1,0,119.1
746,3,0,2,1,0,6
746,3,2,0,1,1,121
746,3,1,0,1,0,215.7
746,3,0,1,1,0,7
746,3,1,0,1,1,217
746,8,3,0,1,0,21.5
746,8,0,3,1,0,12
746,8,2,0,1,0,72.5
746,8,0,2,1,0,5
746,8,1,0,1,0,94.6
746,8,0,1,1,0,5
746,2,3,0,1,0,37.6
746,2,2,0,1,0,81.4
746,2,1,0,1,0,122.5
746,5,3,0,1,0,26.5
746,5,0,3,1,0,17
746,5,2,0,1,0,74.6
746,5,0,2,1,0,4
746,5,1,0,1,0,102.1
746,5,0,1,1,0,5
746,6,3,0,1,0,658.9
746,6,0,3,1,0,6
746,6,3,0,1,1,655
746,6,2,0,1,0,600.4
746,6,0,2,1,0,3
746,6,2,0,1,1,620
746,6,1,0,1,0,1270.3
746,6,0,1,1,0,3
746,6,1,0,1,1,1286
745,7,3,0,1,1,317
745,7,0,3,1,1,12
745,7,2,0,1,1,1022
745,7,0,2,1,1,5
745,7,1,0,1,1,1344
745,7,0,1,1,1,5
745,1,3,0,1,1,570
745,1,2,0,1,1,1242
745,1,1,0,1,1,1866
745,4,3,0,1,1,474
745,4,0,3,1,1,15
745,4,2,0,1,1,1115
745,4,0,2,1,1,4
745,4,1,0,1,1,1602
745,4,0,1,1,1,5
745,3,3,0,1,0,89.3
745,3,0,3,1,0,10
745,3,3,0,1,1,86
745,3,2,0,1,0,109.7
745,3,0,2,1,0,6
745,3,2,0,1,1,114
745,3,1,0,1,0,201.9
745,3,0,1,1,0,6
745,3,1,0,1,1,203
745,8,3,0,1,0,21.1
745,8,0,3,1,0,12
745,8,2,0,1,0,72.2
745,8,0,2,1,0,5
745,8,1,0,1,0,93.7
745,8,0,1,1,0,5
745,2,3,0,1,0,44
745,2,2,0,1,0,84.1
745,2,1,0,1,0,131.9
745,5,3,0,1,0,36.2
745,5,0,3,1,0,15
745,5,2,0,1,0,77.9
745,5,0,2,1,0,4
745,5,1,0,1,0,115.2
745,5,0,1,1,0,5
745,6,3,0,1,0,655.8
745,6,0,3,1,0,6
745,6,3,0,1,1,656
745,6,2,0,1,0,597.3
745,6,0,2,1,0,3
745,6,2,0,1,1,615
745,6,1,0,1,0,1263.8
745,6,0,1,1,0,3
745,6,1,0,1,1,1282
744,7,3,0,1,1,422
744,7,0,3,1,1,12
744,7,2,0,1,1,951
744,7,0,2,1,1,5
744,7,1,0,1,1,1386
744,7,0,1,1,1,5
744,1,3,0,1,1,474
744,1,2,0,1,1,1237
744,1,1,0,1,1,1760
744,4,3,0,1,1,342
744,4,0,3,1,1,14
744,4,2,0,1,1,1311
744,4,0,2,1,1,4
744,4,1,0,1,1,1663
744,4,0,1,1,1,5
744,3,3,0,1,0,83.6
744,3,0,3,1,0,9
744,3,3,0,1,1,80
744,3,2,0,1,0,101
744,3,0,2,1,0,7
744,3,2,0,1,1,105
744,3,1,0,1,0,187.9
744,3,0,1,1,0,6
744,3,1,0,1,1,188
744,8,3,0,1,0,37.3
744,8,0,3,1,0,12
744,8,2,0,1,0,92
744,8,0,2,1,0,5
744,8,1,0,1,0,130.5
744,8,0,1,1,0,5
744,2,3,0,1,0,44.7
744,2,2,0,1,0,88.6
744,2,1,0,1,0,137
744,5,3,0,1,0,24.6
744,5,0,3,1,0,14
744,5,2,0,1,0,89.7
744,5,0,2,1,0,4
744,5,1,0,1,0,115.1
744,5,0,1,1,0,5
744,6,3,0,1,0,639.8
744,6,0,3,1,0,5
744,6,3,0,1,1,645
744,6,2,0,1,0,590.5
744,6,0,2,1,0,3
744,6,2,0,1,1,607
744,6,1,0,1,0,1240.3
744,6,0,1,1,0,3
744,6,1,0,1,1,1262
743,7,3,0,1,1,304
743,7,0,3,1,1,12
743,7,2,0,1,1,926
743,7,0,2,1,1,5
743,7,1,0,1,1,1240
743,7,0,1,1,1,5
743,1,3,0,1,1,491
743,1,2,0,1,1,1166
743,1,1,0,1,1,1713
743,4,3,0,1,1,356
743,4,0,3,1,1,13
743,4,2,0,1,1,1173
743,4,0,2,1,1,4
743,4,1,0,1,1,1545
743,4,0,1,1,1,4
743,3,3,0,1,0,72.5
743,3,0,3,1,0,9
743,3,3,0,1,1,76
743,3,2,0,1,0,99.2
743,3,0,2,1,0,7
743,3,2,0,1,1,107
743,3,1,0,1,0,174.4
743,3,0,1,1,0,6
743,3,1,0,1,1,186
743,8,3,0,1,0,23.4
743,8,0,3,1,0,12
743,8,2,0,1,0,75.6
743,8,0,2,1,0,5
743,8,1,0,1,0,99.8
743,8,0,1,1,0,5
743,2,3,0,1,0,39.3
743,2,2,0,1,0,79.6
743,2,1,0,1,0,123.1
743,5,3,0,1,0,29.1
743,5,0,3,1,0,13
743,5,2,0,1,0,87.5
743,5,0,2,1,0,4
743,5,1,0,1,0,117.8
743,5,0,1,1,0,4
743,6,3,0,1,0,652.5
743,6,0,3,1,0,6
743,6,3,0,1,1,652
743,6,2,0,1,0,592
743,6,0,2,1,0,3
743,6,2,0,1,1,585
743,6,1,0,1,0,1255.3
743,6,0,1,1,0,3
743,6,1,0,1,1,1248
742,7,3,0,1,1,438
742,7,0,3,1,1,12
742,7,2,0,1,1,916
742,7,0,2,1,1,6
742,7,1,0,1,1,1370
742,7,0,1,1,1,6
742,1,3,0,1,1,410
742,1,2,0,1,1,1155
742,1,1,0,1,1,1622
742,4,3,0,1,1,342
742,4,0,3,1,1,13
742,4,2,0,1,1,1180
742,4,0,2,1,1,4
742,4,1,0,1,1,1537
742,4,0,1,1,1,4
742,3,3,0,1,0,72.3
742,3,0,3,1,0,8
742,3,3,0,1,1,73
742,3,2,0,1,0,102.9
742,3,0,2,1,0,7
742,3,2,0,1,1,105
742,3,1,0,1,0,178.1
742,3,0,1,1,0,6
742,3,1,0,1,1,181
742,8,3,0,1,0,38.8
742,8,0,3,1,0,12
742,8,2,0,1,0,80.7
742,8,0,2,1,0,6
742,8,1,0,1,0,120.8
742,8,0,1,1,0,6
742,2,3,0,1,0,35
742,2,2,0,1,0,95.5
742,2,1,0,1,0,135.9
742,5,3,0,1,0,29.7
742,5,0,3,1,0,13
742,5,2,0,1,0,100.2
742,5,0,2,1,0,4
742,5,1,0,1,0,131.2
742,5,0,1,1,0,4
742,6,3,0,1,0,646.9
742,6,0,3,1,0,6
742,6,3,0,1,1,649
742,6,2,0,1,0,581.2
742,6,0,2,1,0,3
742,6,2,0,1,1,568
742,6,1,0,1,0,1238.6
742,6,0,1,1,0,3
742,6,1,0,1,1,1228
741,7,3,0,1,1,506
741,7,0,3,1,1,12
741,7,2,0,1,1,927
741,7,0,2,1,1,6
741,7,1,0,1,1,1446
741,7,0,1,1,1,6
741,1,3,0,1,1,453
741,1,2,0,1,1,1143
741,1,1,0,1,1,1643
741,4,3,0,1,1,341
741,4,0,3,1,1,13
741,4,2,0,1,1,1116
741,4,0,2,1,1,4
741,4,1,0,1,1,1463
741,4,0,1,1,1,5
741,3,3,0,1,0,70.9
741,3,0,3,1,0,8
741,3,3,0,1,1,72
741,3,2,0,1,0,102.7
741,3,0,2,1,0,7
741,3,2,0,1,1,105
741,3,1,0,1,0,176
741,3,0,1,1,0,5
741,3,1,0,1,1,179
741,8,3,0,1,0,41.4
741,8,0,3,1,0,12
741,8,2,0,1,0,78.6
741,8,0,2,1,0,6
741,8,1,0,1,0,121.1
741,8,0,1,1,0,6
741,2,3,0,1,0,37.3
741,2,2,0,1,0,95
741,2,1,0,1,0,136.3
741,5,3,0,1,0,30.8
741,5,0,3,1,0,13
741,5,2,0,1,0,95.1
741,5,0,2,1,0,4
741,5,1,0,1,0,126.3
741,5,0,1,1,0,5
741,6,3,0,1,0,661.2
741,6,0,3,1,0,6
741,6,3,0,1,1,662
741,6,2,0,1,0,562.4
741,6,0,2,1,0,3
741,6,2,0,1,1,545
741,6,1,0,1,0,1234.4
741,6,0,1,1,0,4
741,6,1,0,1,1,1218
740,7,3,0,1,1,326
740,7,0,3,1,1,12
740,7,2,0,1,1,903
740,7,0,2,1,1,6
740,7,1,0,1,1,1238
740,7,0,1,1,1,6
740,1,3,0,1,1,443
740,1,2,0,1,1,1066
740,1,1,0,1,1,1564
740,4,3,0,1,1,327
740,4,0,3,1,1,14
740,4,2,0,1,1,1029
740,4,0,2,1,1,5
740,4,1,0,1,1,1377
740,4,0,1,1,1,5
740,3,3,0,1,0,67.7
740,3,0,3,1,0,8
740,3,3,0,1,1,70
740,3,2,0,1,0,97.1
740,3,0,2,1,0,7
740,3,2,0,1,1,98
740,3,1,0,1,0,167.1
740,3,0,1,1,0,5
740,3,1,0,1,1,170
740,8,3,0,1,0,31.3
740,8,0,3,1,0,12
740,8,2,0,1,0,78.9
740,8,0,2,1,0,6
740,8,1,0,1,0,111.2
740,8,0,1,1,0,6
740,2,3,0,1,0,33.9
740,2,2,0,1,0,90.2
740,2,1,0,1,0,128.9
740,5,3,0,1,0,28.4
740,5,0,3,1,0,14
740,5,2,0,1,0,92.3
740,5,0,2,1,0,5
740,5,1,0,1,0,122.5
740,5,0,1,1,0,5
740,6,3,0,1,0,668.4
740,6,0,3,1,0,6
740,6,3,0,1,1,672
740,6,2,0,1,0,545.5
740,6,0,2,1,0,3
740,6,2,0,1,1,530
740,6,1,0,1,0,1225.3
740,6,0,1,1,0,4
740,6,1,0,1,1,1213
739,7,3,0,1,1,356
739,7,0,3,1,1,12
739,7,2,0,1,1,949
739,7,0,2,1,1,6
739,7,1,0,1,1,1314
739,7,0,1,1,1,6
739,1,3,0,1,1,472
739,1,2,0,1,1,1006
739,1,1,0,1,1,1526
739,4,3,0,1,1,506
739,4,0,3,1,1,14
739,4,2,0,1,1,1012
739,4,0,2,1,1,5
739,4,1,0,1,1,1529
739,4,0,1,1,1,5
739,3,3,0,1,0,69.2
739,3,0,3,1,0,8
739,3,3,0,1,1,72
739,3,2,0,1,0,96.4
739,3,0,2,1,0,6
739,3,2,0,1,1,93
739,3,1,0,1,0,168.2
739,3,0,1,1,0,5
739,3,1,0,1,1,168
739,8,3,0,1,0,36.7
739,8,0,3,1,0,12
739,8,2,0,1,0,79.5
739,8,0,2,1,0,6
739,8,1,0,1,0,117.1
739,8,0,1,1,0,6
739,2,3,0,1,0,42
739,2,2,0,1,0,92.5
739,2,1,0,1,0,138.9
739,5,3,0,1,0,43.8
739,5,0,3,1,0,14
739,5,2,0,1,0,93.9
739,5,0,2,1,0,5
739,5,1,0,1,0,138.7
739,5,0,1,1,0,5
739,6,3,0,1,0,671.8
739,6,0,3,1,0,6
739,6,3,0,1,1,672
739,6,2,0,1,0,532.8
739,6,0,2,1,0,3
739,6,2,0,1,1,518
739,6,1,0,1,0,1215.6
739,6,0,1,1,0,4
739,6,1,0,1,1,1201
738,7,3,0,1,1,306
738,7,0,3,1,1,13
738,7,2,0,1,1,933
738,7,0,2,1,1,6
738,7,1,0,1,1,1244
738,7,0,1,1,1,6
738,1,3,0,1,1,427
738,1,2,0,1,1,861
738,1,1,0,1,1,1329
738,4,3,0,1,1,356
738,4,0,3,1,1,14
738,4,2,0,1,1,904
738,4,0,2,1,1,5
738,4,1,0,1,1,1266
738,4,0,1,1,1,6
738,3,3,0,1,0,73.6
738,3,0,3,1,0,7
738,3,3,0,1,1,72
738,3,2,0,1,0,93.7
738,3,0,2,1,0,6
738,3,2,0,1,1,91
738,3,1,0,1,0,169.8
738,3,0,1,1,0,5
738,3,1,0,1,1,165
738,8,3,0,1,0,28.5
738,8,0,3,1,0,13
738,8,2,0,1,0,81.8
738,8,0,2,1,0,6
738,8,1,0,1,0,110.7
738,8,0,1,1,0,6
738,2,3,0,1,0,38.3
738,2,2,0,1,0,84.8
738,2,1,0,1,0,127.2
738,5,3,0,1,0,31.4
738,5,0,3,1,0,14
738,5,2,0,1,0,86.8
738,5,0,2,1,0,5
738,5,1,0,1,0,118.8
738,5,0,1,1,0,6
738,6,3,0,1,0,663.8
738,6,0,3,1,0,6
738,6,3,0,1,1,660
738,6,2,0,1,0,517.7
738,6,0,2,1,0,3
738,6,2,0,1,1,511
738,6,1,0,1,0,1193.2
738,6,0,1,1,0,4
738,6,1,0,1,1,1183
737,7,3,0,1,1,330
737,7,0,3,1,1,14
737,7,2,0,1,1,827
737,7,0,2,1,1,6
737,7,1,0,1,1,1171
737,7,0,1,1,1,6
737,1,3,0,1,1,463
737,1,2,0,1,1,747
737,1,1,0,1,1,1253
737,4,3,0,1,1,296
737,4,0,3,1,1,15
737,4,2,0,1,1,750
737,4,0,2,1,1,5
737,4,1,0,1,1,1054
737,4,0,1,1,1,6
737,3,3,0,1,0,74.9
737,3,0,3,1,0,7
737,3,3,0,1,1,75
737,3,2,0,1,0,95.4
737,3,0,2,1,0,6
737,3,2,0,1,1,92
737,3,1,0,1,0,172
737,3,0,1,1,0,5
737,3,1,0,1,1,169
737,8,3,0,1,0,27.7
737,8,0,3,1,0,14
737,8,2,0,1,0,69.5
737,8,0,2,1,0,6
737,8,1,0,1,0,98.5
737,8,0,1,1,0,6
737,2,3,0,1,0,37.3
737,2,2,0,1,0,66.5
737,2,1,0,1,0,107.3
737,5,3,0,1,0,26.9
737,5,0,3,1,0,15
737,5,2,0,1,0,67.5
737,5,0,2,1,0,5
737,5,1,0,1,0,95.1
737,5,0,1,1,0,6
737,6,3,0,1,0,661.4
737,6,0,3,1,0,6
737,6,3,0,1,1,656
737,6,2,0,1,0,510.1
737,6,0,2,1,0,3
737,6,2,0,1,1,512
737,6,1,0,1,0,1183.3
737,6,0,1,1,0,4
737,6,1,0,1,1,1180
736,7,3,0,1,1,322
736,7,0,3,1,1,14
736,7,2,0,1,1,876
736,7,0,2,1,1,6
736,7,1,0,1,1,1207
736,7,0,1,1,1,6
736,1,3,0,1,1,350
736,1,2,0,1,1,666
736,1,1,0,1,1,1050
736,4,3,0,1,1,234
736,4,0,3,1,1,15
736,4,2,0,1,1,676
736,4,0,2,1,1,5
736,4,1,0,1,1,925
736,4,0,1,1,1,6
736,3,3,0,1,0,71.3
736,3,0,3,1,0,8
736,3,3,0,1,1,71
736,3,2,0,1,0,93.8
736,3,0,2,1,0,6
736,3,2,0,1,1,90
736,3,1,0,1,0,166.7
736,3,0,1,1,0,5
736,3,1,0,1,1,163
736,8,3,0,1,0,24.6
736,8,0,3,1,0,14
736,8,2,0,1,0,69.3
736,8,0,2,1,0,6
736,8,1,0,1,0,94.6
736,8,0,1,1,0,6
736,2,3,0,1,0,31.5
736,2,2,0,1,0,63.9
736,2,1,0,1,0,98.4
736,5,3,0,1,0,20.5
736,5,0,3,1,0,15
736,5,2,0,1,0,63.1
736,5,0,2,1,0,5
736,5,1,0,1,0,84.9
736,5,0,1,1,0,6
736,6,3,0,1,0,666.4
736,6,0,3,1,0,6
736,6,3,0,1,1,664
736,6,2,0,1,0,509.7
736,6,0,2,1,0,3
736,6,2,0,1,1,516
736,6,1,0,1,0,1189.2
736,6,0,1,1,0,4
736,6,1,0,1,1,1193
735,7,3,0,1,1,358
735,7,0,3,1,1,14
735,7,2,0,1,1,881
735,7,0,2,1,1,5
735,7,1,0,1,1,1247
735,7,0,1,1,1,6
735,1,3,0,1,1,429
735,1,2,0,1,1,873
735,1,1,0,1,1,1348
735,4,3,0,1,1,375
735,4,0,3,1,1,14
735,4,2,0,1,1,879
735,4,0,2,1,1,5
735,4,1,0,1,1,1267
735,4,0,1,1,1,6
735,3,3,0,1,0,67.6
735,3,0,3,1,0,8
735,3,3,0,1,1,66
735,3,2,0,1,0,91.6
735,3,0,2,1,0,5
735,3,2,0,1,1,88
735,3,1,0,1,0,161.2
735,3,0,1,1,0,5
735,3,1,0,1,1,156
735,8,3,0,1,0,28.7
735,8,0,3,1,0,14
735,8,2,0,1,0,72.3
735,8,0,2,1,0,5
735,8,1,0,1,0,101.7
735,8,0,1,1,0,6
735,2,3,0,1,0,35.7
735,2,2,0,1,0,79.2
735,2,1,0,1,0,119
735,5,3,0,1,0,29.5
735,5,0,3,1,0,14
735,5,2,0,1,0,74
735,5,0,2,1,0,5
735,5,1,0,1,0,104.5
735,5,0,1,1,0,6
735,6,3,0,1,0,672.3
735,6,0,3,1,0,6
735,6,3,0,1,1,671
735,6,2,0,1,0,514.8
735,6,0,2,1,0,3
735,6,2,0,1,1,531
735,6,1,0,1,0,1199.9
735,6,0,1,1,0,4
735,6,1,0,1,1,1215
734,7,3,0,1,1,299
734,7,0,3,1,1,14
734,7,2,0,1,1,963
734,7,0,2,1,1,5
734,7,1,0,1,1,1271
734,7,0,1,1,1,5
734,1,3,0,1,1,406
734,1,2,0,1,1,986
734,1,1,0,1,1,1440
734,4,3,0,1,1,507
734,4,0,3,1,1,13
734,4,2,0,1,1,1039
734,4,0,2,1,1,4
734,4,1,0,1,1,1565
734,4,0,1,1,1,5
734,3,3,0,1,0,76.1
734,3,0,3,1,0,7
734,3,3,0,1,1,75
734,3,2,0,1,0,87.2
734,3,0,2,1,0,5
734,3,2,0,1,1,89
734,3,1,0,1,0,165.2
734,3,0,1,1,0,5
734,3,1,0,1,1,166
734,8,3,0,1,0,19.4
734,8,0,3,1,0,14
734,8,2,0,1,0,70.8
734,8,0,2,1,0,5
734,8,1,0,1,0,90.8
734,8,0,1,1,0,5
734,2,3,0,1,0,27.7
734,2,2,0,1,0,71.9
734,2,1,0,1,0,102.9
734,5,3,0,1,0,37.2
734,5,0,3,1,0,13
734,5,2,0,1,0,73
734,5,0,2,1,0,4
734,5,1,0,1,0,111.6
734,5,0,1,1,0,5
734,6,3,0,1,0,673
734,6,0,3,1,0,6
734,6,3,0,1,1,670
734,6,2,0,1,0,512.8
734,6,0,2,1,0,3
734,6,2,0,1,1,531
734,6,1,0,1,0,1198.1
734,6,0,1,1,0,4
734,6,1,0,1,1,1213
733,7,3,0,1,1,406
733,7,0,3,1,1,14
733,7,2,0,1,1,885
733,7,0,2,1,1,5
733,7,1,0,1,1,1302
733,7,0,1,1,1,5
733,1,3,0,1,1,491
733,1,2,0,1,1,967
733,1,1,0,1,1,1500
733,4,3,0,1,1,595
733,4,0,3,1,1,14
733,4,2,0,1,1,968
733,4,0,2,1,1,4
733,4,1,0,1,1,1572
733,4,0,1,1,1,5
733,3,3,0,1,0,85.9
733,3,0,3,1,0,8
733,3,3,0,1,1,83
733,3,2,0,1,0,89.1
733,3,0,2,1,0,5
733,3,2,0,1,1,91
733,3,1,0,1,0,177.6
733,3,0,1,1,0,5
733,3,1,0,1,1,177
